team1,team2,score1,score2,first_half_goals1,first_half_goals2,rating1,rating2,strategy1,strategy2
Crystal Palace,Manchester United,2,3,1.0,0.0,1.30263157894737,3.973684210526315,0,0
Huddersfield Town,Manchester United,2,1,2.0,0.0,-0.6305555555555564,3.973684210526315,0,0
Newcastle United,Manchester United,1,0,0.0,0.0,2.1184210526315823,3.973684210526315,0,0
Southampton,Manchester United,0,1,1.0,0.0,2.155701754385966,3.973684210526315,0,0
West Ham United,Manchester United,0,0,0.0,0.0,2.6710526315789505,3.973684210526315,0,0
Leicester City,Manchester United,2,2,1.0,1.0,2.8355263157894726,3.973684210526315,0,0
Swansea City,Manchester United,0,4,1.0,0.0,2.416666666666673,3.973684210526315,0,0
Everton,Manchester United,0,2,0.0,0.0,3.4868421052631575,3.973684210526315,0,0
Watford,Manchester United,2,4,3.0,0.0,1.5777777777777757,3.973684210526315,0,0
West Bromwich Albion,Manchester United,1,2,2.0,0.0,3.7412280701754383,3.973684210526315,0,0
Stoke City,Manchester United,2,2,1.0,1.0,3.255555555555558,3.973684210526315,0,0
Brighton and Hove Albion,Manchester United,1,0,0.0,0.0,2.5811403508771935,3.973684210526315,0,0
Crystal Palace,Stoke City,2,1,0.0,0.0,1.30263157894737,3.255555555555558,0,0
Manchester United,Stoke City,3,0,2.0,0.0,3.973684210526315,3.255555555555558,0,0
Newcastle United,Stoke City,2,1,1.0,0.0,2.1184210526315823,3.255555555555558,0,0
Southampton,Stoke City,0,0,0.0,0.0,2.155701754385966,3.255555555555558,0,0
West Ham United,Stoke City,1,1,0.0,0.0,2.6710526315789505,3.255555555555558,0,0
Leicester City,Stoke City,1,1,1.0,0.0,2.8355263157894726,3.255555555555558,0,0
Everton,Stoke City,1,0,1.0,0.0,3.4868421052631575,3.255555555555558,0,0
West Bromwich Albion,Stoke City,1,1,0.0,0.0,3.7412280701754383,3.255555555555558,0,0
Brighton and Hove Albion,Stoke City,2,2,1.0,2.0,2.5811403508771935,3.255555555555558,0,0
Crystal Palace,Watford,2,1,1.0,0.0,1.30263157894737,1.5777777777777757,0,0
Manchester United,Watford,1,0,1.0,0.0,3.973684210526315,1.5777777777777757,0,0
Newcastle United,Watford,0,3,2.0,0.0,2.1184210526315823,1.5777777777777757,0,0
Southampton,Watford,0,2,1.0,0.0,2.155701754385966,1.5777777777777757,0,0
West Ham United,Watford,2,0,1.0,0.0,2.6710526315789505,1.5777777777777757,0,0
Leicester City,Watford,2,0,1.0,0.0,2.8355263157894726,1.5777777777777757,0,0
Everton,Watford,3,2,0.0,0.0,3.4868421052631575,1.5777777777777757,0,0
West Bromwich Albion,Watford,2,2,2.0,1.0,3.7412280701754383,1.5777777777777757,0,0
Brighton and Hove Albion,Watford,1,0,0.0,0.0,2.5811403508771935,1.5777777777777757,0,0
Crystal Palace,Swansea City,0,2,1.0,0.0,1.30263157894737,2.416666666666673,0,0
Manchester United,Swansea City,2,0,2.0,0.0,3.973684210526315,2.416666666666673,0,0
Newcastle United,Swansea City,1,1,0.0,0.0,2.1184210526315823,2.416666666666673,0,0
Southampton,Swansea City,0,0,0.0,0.0,2.155701754385966,2.416666666666673,0,0
West Ham United,Swansea City,1,0,0.0,0.0,2.6710526315789505,2.416666666666673,0,0
Leicester City,Swansea City,1,1,1.0,0.0,2.8355263157894726,2.416666666666673,0,0
Everton,Swansea City,3,1,1.0,1.0,3.4868421052631575,2.416666666666673,0,0
West Bromwich Albion,Swansea City,1,1,0.0,0.0,3.7412280701754383,2.416666666666673,0,0
Brighton and Hove Albion,Swansea City,4,1,1.0,0.0,2.5811403508771935,2.416666666666673,0,0
Crystal Palace,Newcastle United,1,1,1.0,0.0,1.30263157894737,2.1184210526315823,0,0
Huddersfield Town,Newcastle United,1,0,0.0,0.0,-0.6305555555555564,2.1184210526315823,0,0
Manchester United,Newcastle United,4,1,2.0,1.0,3.973684210526315,2.1184210526315823,0,0
Southampton,Newcastle United,2,2,1.0,0.0,2.155701754385966,2.1184210526315823,0,0
West Ham United,Newcastle United,2,3,1.0,1.0,2.6710526315789505,2.1184210526315823,0,0
Leicester City,Newcastle United,1,2,1.0,0.0,2.8355263157894726,2.1184210526315823,0,0
Swansea City,Newcastle United,0,1,0.0,0.0,2.416666666666673,2.1184210526315823,0,0
Everton,Newcastle United,1,0,0.0,0.0,3.4868421052631575,2.1184210526315823,0,0
Watford,Newcastle United,2,1,2.0,0.0,1.5777777777777757,2.1184210526315823,0,0
West Bromwich Albion,Newcastle United,2,2,1.0,0.0,3.7412280701754383,2.1184210526315823,0,0
Stoke City,Newcastle United,0,1,0.0,0.0,3.255555555555558,2.1184210526315823,0,0
Brighton and Hove Albion,Newcastle United,1,0,0.0,0.0,2.5811403508771935,2.1184210526315823,0,0
Crystal Palace,West Ham United,2,2,2.0,0.0,1.30263157894737,2.6710526315789505,0,0
Huddersfield Town,West Ham United,1,4,1.0,1.0,-0.6305555555555564,2.6710526315789505,0,0
Manchester United,West Ham United,4,0,1.0,0.0,3.973684210526315,2.6710526315789505,0,0
Newcastle United,West Ham United,3,0,1.0,0.0,2.1184210526315823,2.6710526315789505,0,0
Southampton,West Ham United,3,2,2.0,1.0,2.155701754385966,2.6710526315789505,0,0
Leicester City,West Ham United,0,2,1.0,0.0,2.8355263157894726,2.6710526315789505,0,0
Swansea City,West Ham United,4,1,2.0,0.0,2.416666666666673,2.6710526315789505,0,0
Everton,West Ham United,4,0,2.0,0.0,3.4868421052631575,2.6710526315789505,0,0
Watford,West Ham United,2,0,1.0,0.0,1.5777777777777757,2.6710526315789505,0,0
West Bromwich Albion,West Ham United,0,0,0.0,0.0,3.7412280701754383,2.6710526315789505,0,0
Stoke City,West Ham United,0,3,1.0,0.0,3.255555555555558,2.6710526315789505,0,0
Brighton and Hove Albion,West Ham United,3,1,1.0,1.0,2.5811403508771935,2.6710526315789505,0,0
Crystal Palace,Huddersfield Town,0,3,2.0,0.0,1.30263157894737,-0.6305555555555564,0,0
Manchester United,Huddersfield Town,2,0,0.0,0.0,3.973684210526315,-0.6305555555555564,0,0
Newcastle United,Huddersfield Town,1,0,0.0,0.0,2.1184210526315823,-0.6305555555555564,0,0
Southampton,Huddersfield Town,1,1,1.0,0.0,2.155701754385966,-0.6305555555555564,0,0
West Ham United,Huddersfield Town,2,0,0.0,0.0,2.6710526315789505,-0.6305555555555564,0,0
Leicester City,Huddersfield Town,3,0,0.0,0.0,2.8355263157894726,-0.6305555555555564,0,0
Everton,Huddersfield Town,2,0,0.0,0.0,3.4868421052631575,-0.6305555555555564,0,0
West Bromwich Albion,Huddersfield Town,1,2,0.0,0.0,3.7412280701754383,-0.6305555555555564,0,0
Brighton and Hove Albion,Huddersfield Town,1,1,1.0,1.0,2.5811403508771935,-0.6305555555555564,0,0
Huddersfield Town,Crystal Palace,0,2,1.0,0.0,-0.6305555555555564,1.30263157894737,0,0
Manchester United,Crystal Palace,4,0,2.0,0.0,3.973684210526315,1.30263157894737,0,0
Newcastle United,Crystal Palace,1,0,0.0,0.0,2.1184210526315823,1.30263157894737,0,0
Southampton,Crystal Palace,1,2,1.0,0.0,2.155701754385966,1.30263157894737,0,0
West Ham United,Crystal Palace,1,1,1.0,1.0,2.6710526315789505,1.30263157894737,0,0
Leicester City,Crystal Palace,0,3,2.0,0.0,2.8355263157894726,1.30263157894737,0,0
Swansea City,Crystal Palace,1,1,0.0,0.0,2.416666666666673,1.30263157894737,0,0
Everton,Crystal Palace,3,1,0.0,0.0,3.4868421052631575,1.30263157894737,0,0
Watford,Crystal Palace,0,0,0.0,0.0,1.5777777777777757,1.30263157894737,0,0
West Bromwich Albion,Crystal Palace,0,0,0.0,0.0,3.7412280701754383,1.30263157894737,0,0
Stoke City,Crystal Palace,1,2,1.0,0.0,3.255555555555558,1.30263157894737,0,0
Brighton and Hove Albion,Crystal Palace,0,0,0.0,0.0,2.5811403508771935,1.30263157894737,0,0
Crystal Palace,West Bromwich Albion,2,0,0.0,0.0,1.30263157894737,3.7412280701754383,0,0
Huddersfield Town,West Bromwich Albion,1,0,1.0,0.0,-0.6305555555555564,3.7412280701754383,0,0
Manchester United,West Bromwich Albion,0,1,0.0,0.0,3.973684210526315,3.7412280701754383,0,0
Newcastle United,West Bromwich Albion,0,1,1.0,0.0,2.1184210526315823,3.7412280701754383,0,0
Southampton,West Bromwich Albion,1,0,0.0,0.0,2.155701754385966,3.7412280701754383,0,0
West Ham United,West Bromwich Albion,2,1,1.0,0.0,2.6710526315789505,3.7412280701754383,0,0
Leicester City,West Bromwich Albion,1,1,0.0,0.0,2.8355263157894726,3.7412280701754383,0,0
Swansea City,West Bromwich Albion,1,0,0.0,0.0,2.416666666666673,3.7412280701754383,0,0
Everton,West Bromwich Albion,1,1,1.0,0.0,3.4868421052631575,3.7412280701754383,0,0
Watford,West Bromwich Albion,1,0,0.0,0.0,1.5777777777777757,3.7412280701754383,0,0
Stoke City,West Bromwich Albion,3,1,2.0,0.0,3.255555555555558,3.7412280701754383,0,0
Brighton and Hove Albion,West Bromwich Albion,3,1,1.0,0.0,2.5811403508771935,3.7412280701754383,0,0
Chelsea,Sunderland,5,1,1.0,1.0,0.30043859649123306,0.5961538461538449,0,0
Leicester City,Sunderland,2,0,0.0,0.0,-0.27850877192982537,0.5961538461538449,0,0
Manchester United,Sunderland,3,1,1.0,0.0,-0.11184210526315397,0.5961538461538449,0,0
Southampton,Sunderland,1,1,0.0,0.0,-1.175438596491226,0.5961538461538449,0,0
West Ham United,Sunderland,1,0,0.0,0.0,-0.14035087719297934,0.5961538461538449,0,0
Crystal Palace,Sunderland,0,4,4.0,0.0,0.4583333333333357,0.5961538461538449,0,0
West Bromwich Albion,Sunderland,2,0,2.0,0.0,0.02412280701754632,0.5961538461538449,0,0
Chelsea,Manchester United,4,0,2.0,0.0,0.30043859649123306,-0.11184210526315397,0,0
Hull City,Manchester United,0,1,0.0,0.0,-1.5256410256410238,-0.11184210526315397,0,0
Leicester City,Manchester United,0,3,2.0,0.0,-0.27850877192982537,-0.11184210526315397,0,0
Southampton,Manchester United,0,0,0.0,0.0,-1.175438596491226,-0.11184210526315397,0,0
Swansea City,Manchester United,1,3,3.0,0.0,-0.4391025641025639,-0.11184210526315397,0,0
Watford,Manchester United,3,1,1.0,0.0,-0.44551282051282115,-0.11184210526315397,0,0
West Ham United,Manchester United,0,2,0.0,0.0,-0.14035087719297934,-0.11184210526315397,0,0
Crystal Palace,Manchester United,1,2,1.0,0.0,0.4583333333333357,-0.11184210526315397,0,0
Stoke City,Manchester United,1,1,1.0,0.0,0.4423076923076934,-0.11184210526315397,0,0
AFC Bournemouth,Manchester United,1,3,1.0,0.0,-0.38141025641025905,-0.11184210526315397,0,0
Middlesbrough,Manchester United,1,3,1.0,0.0,-1.1794871794871824,-0.11184210526315397,0,0
West Bromwich Albion,Manchester United,0,2,1.0,0.0,0.02412280701754632,-0.11184210526315397,0,0
Sunderland,Manchester United,0,3,1.0,0.0,0.5961538461538449,-0.11184210526315397,0,0
Chelsea,Leicester City,3,0,2.0,0.0,0.30043859649123306,-0.27850877192982537,0,0
Hull City,Leicester City,2,1,1.0,0.0,-1.5256410256410238,-0.27850877192982537,0,0
Manchester United,Leicester City,4,1,4.0,0.0,-0.11184210526315397,-0.27850877192982537,0,0
Southampton,Leicester City,3,0,2.0,0.0,-1.175438596491226,-0.27850877192982537,0,0
Swansea City,Leicester City,2,0,2.0,0.0,-0.4391025641025639,-0.27850877192982537,0,0
Watford,Leicester City,2,1,2.0,1.0,-0.44551282051282115,-0.27850877192982537,0,0
West Ham United,Leicester City,2,3,1.0,3.0,-0.14035087719297934,-0.27850877192982537,0,0
Crystal Palace,Leicester City,2,2,1.0,0.0,0.4583333333333357,-0.27850877192982537,0,0
Stoke City,Leicester City,2,2,2.0,0.0,0.4423076923076934,-0.27850877192982537,0,0
AFC Bournemouth,Leicester City,1,0,1.0,0.0,-0.38141025641025905,-0.27850877192982537,0,0
Middlesbrough,Leicester City,0,0,0.0,0.0,-1.1794871794871824,-0.27850877192982537,0,0
West Bromwich Albion,Leicester City,0,1,1.0,0.0,0.02412280701754632,-0.27850877192982537,0,0
Sunderland,Leicester City,2,1,0.0,0.0,0.5961538461538449,-0.27850877192982537,0,0
Chelsea,West Ham United,2,1,0.0,0.0,0.30043859649123306,-0.14035087719297934,0,0
Hull City,West Ham United,2,1,1.0,0.0,-1.5256410256410238,-0.14035087719297934,0,0
Leicester City,West Ham United,1,0,1.0,0.0,-0.27850877192982537,-0.14035087719297934,0,0
Manchester United,West Ham United,1,1,1.0,1.0,-0.11184210526315397,-0.14035087719297934,0,0
Southampton,West Ham United,1,3,1.0,2.0,-1.175438596491226,-0.14035087719297934,0,0
Swansea City,West Ham United,1,4,1.0,0.0,-0.4391025641025639,-0.14035087719297934,0,0
Watford,West Ham United,1,1,1.0,0.0,-0.44551282051282115,-0.14035087719297934,0,0
Crystal Palace,West Ham United,0,1,1.0,0.0,0.4583333333333357,-0.14035087719297934,0,0
Stoke City,West Ham United,0,0,0.0,0.0,0.4423076923076934,-0.14035087719297934,0,0
AFC Bournemouth,West Ham United,3,2,1.0,1.0,-0.38141025641025905,-0.14035087719297934,0,0
Middlesbrough,West Ham United,1,3,1.0,2.0,-1.1794871794871824,-0.14035087719297934,0,0
West Bromwich Albion,West Ham United,4,2,3.0,0.0,0.02412280701754632,-0.14035087719297934,0,0
Sunderland,West Ham United,2,2,1.0,1.0,0.5961538461538449,-0.14035087719297934,0,0
Chelsea,Hull City,2,0,1.0,0.0,0.30043859649123306,-1.5256410256410238,0,0
Leicester City,Hull City,3,1,1.0,1.0,-0.27850877192982537,-1.5256410256410238,0,0
Manchester United,Hull City,0,0,0.0,0.0,-0.11184210526315397,-1.5256410256410238,0,0
Southampton,Hull City,0,0,0.0,0.0,-1.175438596491226,-1.5256410256410238,0,0
West Ham United,Hull City,1,0,0.0,0.0,-0.14035087719297934,-1.5256410256410238,0,0
Crystal Palace,Hull City,4,0,2.0,0.0,0.4583333333333357,-1.5256410256410238,0,0
West Bromwich Albion,Hull City,3,1,1.0,0.0,0.02412280701754632,-1.5256410256410238,0,0
Chelsea,Watford,4,3,2.0,1.0,0.30043859649123306,-0.44551282051282115,0,0
Leicester City,Watford,3,0,1.0,0.0,-0.27850877192982537,-0.44551282051282115,0,0
Manchester United,Watford,2,0,1.0,0.0,-0.11184210526315397,-0.44551282051282115,0,0
Southampton,Watford,1,1,1.0,0.0,-1.175438596491226,-0.44551282051282115,0,0
West Ham United,Watford,2,4,2.0,2.0,-0.14035087719297934,-0.44551282051282115,0,0
Crystal Palace,Watford,1,0,0.0,0.0,0.4583333333333357,-0.44551282051282115,0,0
West Bromwich Albion,Watford,3,1,2.0,0.0,0.02412280701754632,-0.44551282051282115,0,0
Chelsea,Crystal Palace,1,2,1.0,2.0,0.30043859649123306,0.4583333333333357,0,0
Hull City,Crystal Palace,3,3,1.0,0.0,-1.5256410256410238,0.4583333333333357,0,0
Leicester City,Crystal Palace,3,1,1.0,0.0,-0.27850877192982537,0.4583333333333357,0,0
Manchester United,Crystal Palace,2,0,2.0,0.0,-0.11184210526315397,0.4583333333333357,0,0
Southampton,Crystal Palace,3,1,1.0,1.0,-1.175438596491226,0.4583333333333357,0,0
Swansea City,Crystal Palace,5,4,1.0,1.0,-0.4391025641025639,0.4583333333333357,0,0
Watford,Crystal Palace,1,1,1.0,0.0,-0.44551282051282115,0.4583333333333357,0,0
West Ham United,Crystal Palace,3,0,0.0,0.0,-0.14035087719297934,0.4583333333333357,0,0
Stoke City,Crystal Palace,1,0,0.0,0.0,0.4423076923076934,0.4583333333333357,0,0
AFC Bournemouth,Crystal Palace,0,2,0.0,0.0,-0.38141025641025905,0.4583333333333357,0,0
Middlesbrough,Crystal Palace,1,2,1.0,1.0,-1.1794871794871824,0.4583333333333357,0,0
West Bromwich Albion,Crystal Palace,0,2,0.0,0.0,0.02412280701754632,0.4583333333333357,0,0
Sunderland,Crystal Palace,2,3,1.0,0.0,0.5961538461538449,0.4583333333333357,0,0
Chelsea,West Bromwich Albion,1,0,0.0,0.0,0.30043859649123306,0.02412280701754632,0,0
Hull City,West Bromwich Albion,1,1,1.0,0.0,-1.5256410256410238,0.02412280701754632,0,0
Leicester City,West Bromwich Albion,1,2,0.0,0.0,-0.27850877192982537,0.02412280701754632,0,0
Manchester United,West Bromwich Albion,0,0,0.0,0.0,-0.11184210526315397,0.02412280701754632,0,0
Southampton,West Bromwich Albion,1,2,1.0,1.0,-1.175438596491226,0.02412280701754632,0,0
Swansea City,West Bromwich Albion,2,1,1.0,0.0,-0.4391025641025639,0.02412280701754632,0,0
Watford,West Bromwich Albion,2,0,1.0,0.0,-0.44551282051282115,0.02412280701754632,0,0
West Ham United,West Bromwich Albion,2,2,1.0,0.0,-0.14035087719297934,0.02412280701754632,0,0
Crystal Palace,West Bromwich Albion,0,1,0.0,0.0,0.4583333333333357,0.02412280701754632,0,0
Stoke City,West Bromwich Albion,1,1,0.0,0.0,0.4423076923076934,0.02412280701754632,0,0
AFC Bournemouth,West Bromwich Albion,1,0,0.0,0.0,-0.38141025641025905,0.02412280701754632,0,0
Middlesbrough,West Bromwich Albion,1,1,1.0,1.0,-1.1794871794871824,0.02412280701754632,0,0
Sunderland,West Bromwich Albion,1,1,1.0,0.0,0.5961538461538449,0.02412280701754632,0,0
Chelsea,Stoke City,4,2,1.0,0.0,0.30043859649123306,0.4423076923076934,0,0
Leicester City,Stoke City,2,0,1.0,0.0,-0.27850877192982537,0.4423076923076934,0,0
Manchester United,Stoke City,1,1,0.0,0.0,-0.11184210526315397,0.4423076923076934,0,0
Southampton,Stoke City,0,1,0.0,0.0,-1.175438596491226,0.4423076923076934,0,0
West Ham United,Stoke City,1,1,0.0,0.0,-0.14035087719297934,0.4423076923076934,0,0
Crystal Palace,Stoke City,4,1,2.0,0.0,0.4583333333333357,0.4423076923076934,0,0
West Bromwich Albion,Stoke City,1,0,1.0,0.0,0.02412280701754632,0.4423076923076934,0,0
Chelsea,AFC Bournemouth,3,0,1.0,0.0,0.30043859649123306,-0.38141025641025905,0,0
Leicester City,AFC Bournemouth,1,1,1.0,0.0,-0.27850877192982537,-0.38141025641025905,0,0
Manchester United,AFC Bournemouth,1,1,1.0,1.0,-0.11184210526315397,-0.38141025641025905,0,0
Southampton,AFC Bournemouth,0,0,0.0,0.0,-1.175438596491226,-0.38141025641025905,0,0
West Ham United,AFC Bournemouth,1,0,0.0,0.0,-0.14035087719297934,-0.38141025641025905,0,0
Crystal Palace,AFC Bournemouth,1,1,1.0,0.0,0.4583333333333357,-0.38141025641025905,0,0
West Bromwich Albion,AFC Bournemouth,2,1,2.0,1.0,0.02412280701754632,-0.38141025641025905,0,0
Chelsea,Middlesbrough,3,0,2.0,0.0,0.30043859649123306,-1.1794871794871824,0,0
Leicester City,Middlesbrough,2,2,1.0,1.0,-0.27850877192982537,-1.1794871794871824,0,0
Manchester United,Middlesbrough,2,1,0.0,0.0,-0.11184210526315397,-1.1794871794871824,0,0
Southampton,Middlesbrough,1,0,0.0,0.0,-1.175438596491226,-1.1794871794871824,0,0
West Ham United,Middlesbrough,1,1,0.0,0.0,-0.14035087719297934,-1.1794871794871824,0,0
Crystal Palace,Middlesbrough,1,0,1.0,0.0,0.4583333333333357,-1.1794871794871824,0,0
West Bromwich Albion,Middlesbrough,0,0,0.0,0.0,0.02412280701754632,-1.1794871794871824,0,0
Chelsea,Swansea City,3,1,1.0,1.0,0.30043859649123306,-0.4391025641025639,0,0
Leicester City,Swansea City,2,1,1.0,0.0,-0.27850877192982537,-0.4391025641025639,0,0
Manchester United,Swansea City,1,1,1.0,0.0,-0.11184210526315397,-0.4391025641025639,0,0
Southampton,Swansea City,1,0,0.0,0.0,-1.175438596491226,-0.4391025641025639,0,0
West Ham United,Swansea City,1,0,1.0,0.0,-0.14035087719297934,-0.4391025641025639,0,0
Crystal Palace,Swansea City,1,2,1.0,0.0,0.4583333333333357,-0.4391025641025639,0,0
West Bromwich Albion,Swansea City,3,1,0.0,0.0,0.02412280701754632,-0.4391025641025639,0,0
Hull City,Chelsea,0,2,0.0,0.0,-1.5256410256410238,0.30043859649123306,0,0
Leicester City,Chelsea,0,3,1.0,0.0,-0.27850877192982537,0.30043859649123306,0,0
Manchester United,Chelsea,2,0,1.0,0.0,-0.11184210526315397,0.30043859649123306,0,0
Southampton,Chelsea,0,2,1.0,0.0,-1.175438596491226,0.30043859649123306,0,0
Swansea City,Chelsea,2,2,1.0,0.0,-0.4391025641025639,0.30043859649123306,0,0
Watford,Chelsea,1,2,0.0,0.0,-0.44551282051282115,0.30043859649123306,0,0
West Ham United,Chelsea,1,2,1.0,0.0,-0.14035087719297934,0.30043859649123306,0,0
Crystal Palace,Chelsea,0,1,1.0,0.0,0.4583333333333357,0.30043859649123306,0,0
Stoke City,Chelsea,1,2,1.0,1.0,0.4423076923076934,0.30043859649123306,0,0
AFC Bournemouth,Chelsea,1,3,1.0,2.0,-0.38141025641025905,0.30043859649123306,0,0
Middlesbrough,Chelsea,0,1,1.0,0.0,-1.1794871794871824,0.30043859649123306,0,0
West Bromwich Albion,Chelsea,0,1,0.0,0.0,0.02412280701754632,0.30043859649123306,0,0
Sunderland,Chelsea,0,1,1.0,0.0,0.5961538461538449,0.30043859649123306,0,0
Chelsea,Southampton,4,2,2.0,1.0,0.30043859649123306,-1.175438596491226,0,0
Hull City,Southampton,2,1,1.0,0.0,-1.5256410256410238,-1.175438596491226,0,0
Leicester City,Southampton,0,0,0.0,0.0,-0.27850877192982537,-1.175438596491226,0,0
Manchester United,Southampton,2,0,1.0,0.0,-0.11184210526315397,-1.175438596491226,0,0
Swansea City,Southampton,2,1,1.0,0.0,-0.4391025641025639,-1.175438596491226,0,0
Watford,Southampton,3,4,1.0,2.0,-0.44551282051282115,-1.175438596491226,0,0
West Ham United,Southampton,0,3,1.0,0.0,-0.14035087719297934,-1.175438596491226,0,0
Crystal Palace,Southampton,3,0,2.0,0.0,0.4583333333333357,-1.175438596491226,0,0
Stoke City,Southampton,0,0,0.0,0.0,0.4423076923076934,-1.175438596491226,0,0
AFC Bournemouth,Southampton,1,3,1.0,1.0,-0.38141025641025905,-1.175438596491226,0,0
Middlesbrough,Southampton,1,2,1.0,0.0,-1.1794871794871824,-1.175438596491226,0,0
West Bromwich Albion,Southampton,0,1,1.0,0.0,0.02412280701754632,-1.175438596491226,0,0
Sunderland,Southampton,0,4,2.0,0.0,0.5961538461538449,-1.175438596491226,0,0
